budget,revenue,original_title,homepage,director,runtime,genres,vote_average,release_year
27000000,25023434,Kingpin,0,Bobby Farrelly|Peter Farrelly,113,Comedy,6.4,1996
40000000,48093211,The Preacher's Wife,0,Penny Marshall,124,Fantasy|Drama|Comedy|Science Fiction|Romance,5.5,1996
25000000,22611954,Bulletproof,0,Ernest R. Dickerson,84,Action|Adventure|Comedy|Thriller,5.2,1996
15000000,5,Bordello of Blood,0,Gilbert Adler,87,Horror|Comedy,4.9,1996
55000000,141047179,Evita,1,Alan Parker,134,History|Drama|Music,5.9,1996
7000000,14702438,Flirting with Disaster,0,David O. Russell,92,Comedy|Romance,6.2,1996
2962051,3011195,Basquiat,0,Julian Schnabel,108,Drama|History,6.7,1996
67000000,47267001,Last Man Standing,0,Walter Hill,101,Action|Crime|Drama|Thriller,6.0,1996
25000000,51702483,Maximum Risk,0,Ringo Lam,100,Action|Adventure|Thriller,5.1,1996
25000000,17193231,Fled,0,Kevin Hooks,98,Action|Comedy|Thriller,5.3,1996
3500000,9482579,She's the One,0,Edward Burns,96,Comedy|Romance,5.7,1996
13000000,17917287,The Crow: City of Angels,0,Tim Pope,84,Action|Fantasy|Thriller,5.7,1996
7000000,560069,Bottle Rocket,0,Wes Anderson,91,Comedy|Crime|Drama,6.7,1996
38000000,28921264,James and the Giant Peach,1,Henry Selick,79,Adventure|Animation|Family,6.1,1996
6000000,22231658,Emma,1,Douglas McGrath,121,Comedy|Drama|Romance,6.5,1996
45000000,53854588,Tin Cup,0,Ron Shelton,135,Comedy|Drama|Romance,5.6,1996
26000000,116400000,The First Wives Club,0,Hugh Wilson,103,Comedy,6.4,1996
3000000,4109095,Kama Sutra - A Tale of Love,0,Mira Nair,117,Drama|History|Romance,6.1,1996
1000000,24475416,Sling Blade,0,Billy Bob Thornton,135,Drama,6.9,1996
4500000,13417292,Secrets & Lies,0,Mike Leigh,142,Drama,6.7,1996
47000000,12379402,Mary Reilly,0,Stephen Frears,104,Drama|Horror|Thriller|Romance,5.4,1996
50000000,75000000,The Ghost and the Darkness,0,Stephen Hopkins,109,Adventure,6.3,1996
7000000,405000,Jude,1,Michael Winterbottom,123,Drama|Romance,6.7,1996
5000000,13269963,Lone Star,0,John Sayles,135,Drama|Mystery|Romance,6.6,1996
25530000,20080020,Flipper,0,Alan Shapiro,95,Adventure|Family,5.5,1996
50000000,22540359,The Chamber,0,James Foley,113,Drama|Thriller,6.0,1996
38000000,10300000,White Squall,0,Ridley Scott,129,Action|Drama,6.2,1996
45000000,17300889,The Phantom,0,Simon Wincer,100,Adventure|Action,4.9,1996
38000000,17380126,Extreme Measures,0,Michael Apted,118,Drama|Thriller,5.3,1996
28000000,16900000,Michael Collins,0,Neil Jordan,132,Drama|Thriller,6.1,1996
3000000,222559,Hard Eight,0,Paul Thomas Anderson,96,Drama|Thriller,6.6,1996
5000000,42000000,Doctor Who,0,Geoffrey Sax,89,TV Movie|Adventure|Drama|Science Fiction,5.6,1996
3000000,2503829,Ridicule,0,Patrice Leconte,102,Comedy|Drama|Romance,6.6,1996
40000000,49627779,The Island of Dr. Moreau,0,Richard Stanley|John Frankenheimer,96,Fantasy|Horror|Science Fiction,4.6,1996
15000000,76382,Silent Trigger,0,Russell Mulcahy,93,Drama|Action|Thriller,4.6,1996
3000000,153155,Citizen Ruth,0,Alexander Payne,104,Drama|Comedy,7.0,1996
13000000,4619014,Joe's Apartment,0,John Payson,78,Fantasy|Comedy|Music,4.8,1996
7000000,1100000,Bad Moon,0,Eric Red,80,Horror,6.0,1996
25000000,10070000,Mrs. Winterbourne,0,Richard Benjamin,105,Comedy|Romance|Drama,5.2,1996
103000000,457640427,Gladiator,0,Ridley Scott,155,Action|Drama|Adventure,7.7,2000
9000000,39723096,Memento,1,Christopher Nolan,113,Mystery|Thriller,7.9,2000
123000000,345141403,How the Grinch Stole Christmas,1,Ron Howard,104,Family|Comedy|Fantasy,6.1,2000
90000000,429632142,Cast Away,0,Robert Zemeckis,143,Adventure|Drama,7.3,2000
10000000,83557872,Snatch,0,Guy Ritchie,103,Thriller|Crime,7.5,2000
125000000,546388105,Mission: Impossible II,1,John Woo,123,Adventure|Action|Thriller,5.8,2000
48000000,90383208,Bedazzled,0,Harold Ramis,93,Fantasy|Comedy|Romance,5.3,2000
19000000,278019771,Scary Movie,0,Keenen Ivory Wayans,88,Comedy,5.9,2000
100000000,169327687,The Emperor's New Groove,0,Mark Dindal,78,Adventure|Animation|Comedy|Family|Fantasy,6.9,2000
70000000,374111707,What Women Want,0,Nancy Meyers,127,Comedy|Romance,6.0,2000
127500000,354248063,Dinosaur,0,Ralph Zondag|Eric Leighton,82,Animation|Family,6.1,2000
92000000,264105545,Charlie's Angels,0,McG,98,Action|Adventure|Comedy|Crime|Thriller,5.5,2000
45000000,224834564,Chicken Run,0,Peter Lord|Nick Park,84,Animation|Comedy|Family,6.3,2000
110000000,215294342,The Patriot,0,Roland Emmerich,165,Drama|History|War|Action,6.7,2000
23000000,53302314,Final Destination,0,James Wong,98,Horror,6.2,2000
45000000,113916474,Coyote Ugly,0,David McNally,100,Comedy,6.0,2000
25000000,91036760,Romeo Must Die,0,Andrzej Bartkowiak,115,Action|Crime|Thriller,5.8,2000
62000000,127666415,U-571,1,Jonathan Mostow,116,Action|Drama|Thriller|War,6.1,2000
5000000,110000000,Billy Elliot,0,Stephen Daldry,110,Drama|Comedy|Music,7.1,2000
90000000,237202299,Gone In Sixty Seconds,0,Dominic Sena,118,Action|Crime|Thriller,6.0,2000
52000000,256271286,Erin Brockovich,1,Steven Soderbergh,131,Drama,6.9,2000
55000000,330444045,Meet the Parents,0,Jay Roach,108,Comedy|Romance,6.5,2000
26000000,71000000,"O Brother, Where Art Thou?",0,Joel Coen,106,Action|Adventure|Comedy,7.2,2000
23000000,53187659,Pitch Black,1,David Twohy,109,Thriller|Science Fiction|Action,6.6,2000
26000000,28780255,Boiler Room,0,Ben Younger,118,Crime|Drama|Thriller,6.5,2000
95000000,76432727,The Road to El Dorado,0,Don Michael Paul|Bibo Bergeron,89,Adventure|Animation|Comedy|Family,6.8,2000
45000000,212000000,Miss Congeniality,0,Donald Petrie,111,Comedy|Crime|Action,6.1,2000
31000000,68106245,Frequency,0,Gregory Hoblit,118,Crime|Drama|Science Fiction|Thriller,6.8,2000
4500000,7390108,Requiem for a Dream,1,Darren Aronofsky,102,Drama,7.7,2000
40000000,55707411,Pay It Forward,0,Mimi Leder,122,Drama|Romance,6.8,2000
95000000,190213455,Hollow Man,0,Paul Verhoeven,112,Action|Science Fiction|Thriller,5.3,2000
30000000,173959438,Big Momma's House,0,Raja Gosnell,98,Crime|Comedy,5.7,2000
7000000,34266564,American Psycho,0,Mary Harron,102,Thriller|Drama|Crime,7.1,2000
12800000,40031879,Dancer in the Dark,0,Lars von Trier,140,Drama|Crime|Music,7.4,2000
16000000,119754278,Road Trip,0,Todd Phillips,93,Comedy|Adventure,5.7,2000
30000000,136706683,Remember the Titans,1,Boaz Yakin,113,Drama,7.3,2000
10000000,12008642,The Gift,0,Sam Raimi,111,Horror|Drama|Thriller|Mystery,6.2,2000
80000000,39459427,The Legend of Bagger Vance,0,Robert Redford,126,Fantasy|Drama,6.2,2000
48000000,207515725,Traffic,0,Steven Soderbergh,148,Drama,6.6,2000
13000000,73180723,"Dude, Whereâ€™s My Car?",0,Danny Leiner,83,Comedy,5.1,2000
60000000,124745083,The Family Man,0,Brett Ratner,125,Comedy|Drama|Romance|Fantasy,6.4,2000
82000000,96085477,The 6th Day,0,Roger Spottiswoode,123,Action|Mystery|Science Fiction|Thriller,5.5,2000
15000000,35007180,The Skulls,0,Rob Cohen,106,Crime|Drama|Thriller,5.9,2000
51000000,149270999,"Me, Myself & Irene",0,Peter Farrelly|Bobby Farrelly,116,Comedy,5.9,2000
55000000,56932305,Shanghai Noon,0,Tom Dey,110,Adventure|Action|Comedy|Western,6.1,2000
75000000,248118121,Unbreakable,0,M. Night Shyamalan,106,Action|Fantasy|Thriller,6.7,2000
65000000,128884132,Space Cowboys,1,Clint Eastwood,130,Action|Adventure|Thriller,6.2,2000
41300000,106371651,The Whole Nine Yards,0,Jonathan Lynn,98,Comedy|Crime,6.0,2000
60000000,47383689,Almost Famous,0,Cameron Crowe,122,Drama|Music,7.3,2000
28000000,90449929,Bring It On,1,Peyton Reed,98,Comedy,5.7,2000
25000000,152500343,Chocolat,0,Lasse HallstrÃ¶m,121,Comedy|Drama|Romance,6.6,2000
30000000,47126295,High Fidelity,0,Stephen Frears,113,Comedy|Drama|Romance|Music,7.0,2000
80000000,33463969,Red Planet,0,Antony Hoffman,106,Thriller|Action|Science Fiction,5.3,2000
90000000,60874615,Mission to Mars,0,Brian De Palma,114,Science Fiction,5.6,2000
33000000,104155843,The Cell,0,Tarsem Singh,107,Horror|Science Fiction|Thriller,5.7,2000
46000000,107196498,Shaft,0,John Singleton,99,Action|Adventure|Crime|Thriller,5.3,2000
63600000,19412993,Get Carter,0,Stephen T. Kay,102,Action|Drama|Thriller|Crime,5.3,2000
83000000,59468275,The Flintstones in Viva Rock Vegas,1,Brian Levant,90,Science Fiction|Comedy|Family|Romance,4.4,2000
80000000,34566746,Thirteen Days,0,Roger Donaldson,145,Drama|Thriller,6.6,2000
40000000,144056873,The Beach,0,Danny Boyle,119,Drama|Adventure|Romance|Thriller,6.2,2000
120000000,325756637,The Perfect Storm,0,Wolfgang Petersen,130,Drama,5.9,2000
75000000,36754634,Titan A.E.,0,Don Bluth|Gary Goldman,94,Animation|Action|Science Fiction|Family|Adventure,6.1,2000
40000000,161834276,Scream 3,0,Wes Craven,116,Horror|Mystery,5.6,2000
75000000,215663859,Vertical Limit,1,Martin Campbell,124,Action|Adventure|Thriller,6.0,2000
42000000,32168970,Reindeer Games,0,John Frankenheimer,124,Thriller,5.2,2000
30000000,45554533,The Tigger Movie,1,Jun Falkenstein,77,Animation|Family,6.5,2000
11000000,59827328,Next Friday,0,Steve Carr,98,Comedy,6.6,2000
28000000,33000337,Dracula 2000,0,Patrick Lussier,99,Horror|Thriller,4.7,2000
16000000,109130,The Weight of Water,0,Kathryn Bigelow,113,Crime|Drama|Mystery,5.1,2000
14000000,38574362,Urban Legends: Final Cut,0,John Ottman,97,Horror,4.3,2000
32000000,48814909,Men of Honor,0,"George Tillman, Jr.",129,Drama,7.0,2000
100000000,155464351,What Lies Beneath,0,Robert Zemeckis,130,Drama|Horror|Mystery|Thriller,6.1,2000
60000000,71000000,Rules of Engagement,0,William Friedkin,128,Action|Adventure|Drama|History|War,5.8,2000
43000000,80049764,Finding Forrester,0,Gus Van Sant,136,Drama,6.9,2000
16000000,20627372,Boys and Girls,0,Robert Iscove,94,Comedy|Drama|Romance,5.3,2000
85000000,183611771,102 Dalmatians,0,Kevin Lima,100,Comedy|Family,5.0,2000
84000000,123307945,Nutty Professor II: The Klumps,0,Peter Segal,106,Fantasy|Comedy|Romance|Science Fiction,4.8,2000
30000000,37036004,Keeping the Faith,0,Edward Norton,127,Comedy,5.7,2000
90000000,14828081,Supernova,0,Walter Hill|Jack Sholder,91,Science Fiction,4.7,2000
35000000,36779296,Bounce,0,Don Roos,106,Drama|Romance,5.2,2000
40000000,30199105,The Art of War,0,Christian Duguay,117,Action|Adventure|Thriller,5.7,2000
15000000,9902115,Whatever It Takes,0,David Raynr,94,Drama|Comedy|Romance,5.0,2000
65000000,69700000,The Kid,1,Jon Turteltaub,104,Fantasy|Comedy|Family,5.9,2000
25000000,15843608,Highlander: Endgame,0,Douglas Aarniokoski,87,Action|Fantasy|Science Fiction,4.3,2000
20000000,27728118,Love & Basketball,0,Gina Prince-Bythewood,124,Action|Comedy|Drama|Romance,7.3,2000
14000000,5108820,Gossip,0,Davis Guggenheim,90,Drama|Mystery|Thriller,5.3,2000
13500000,7060876,Quills,0,Philip Kaufman,124,Drama,6.4,2000
25000000,24362772,The Next Best Thing,0,John Schlesinger,108,Comedy|Drama,3.6,2000
35000000,15185241,Dungeons & Dragons,0,Courtney Solomon,107,Action|Adventure|Fantasy|Science Fiction,3.9,2000
24000000,13700000,The Ladies Man,0,Reginald Hudlin,84,Comedy,5.4,2000
2000000,1568749,Hamlet,0,Michael Almereyda,112,Drama,5.0,2000
25000000,260562,Under Suspicion,0,Stephen Hopkins,110,Mystery|Thriller,6.0,2000
24000000,12372410,Ready to Rumble,1,Brian Robbins,107,Action|Comedy|Drama,4.4,2000
18000000,17200925,Center Stage,0,Nicholas Hytner,115,Drama|Music,7.0,2000
24000000,36609995,Return to Me,0,Bonnie Hunt,115,Romance|Comedy|Drama,5.5,2000
10000000,26330482,Saving Grace,0,Nigel Cole,93,Crime|Comedy,6.2,2000
1000000,1744858,The Broken Hearts Club: A Romantic Comedy,0,Greg Berlanti,94,Comedy|Drama|Romance,5.8,2000
16000000,15427192,Drowning Mona,0,Nick Gomez,96,Comedy|Crime|Mystery,4.5,2000
10000000,1631839,Gun Shy,0,Eric Blakeney,101,Action|Comedy|Romance|Thriller,5.1,2000
75000000,157299717,X-Men,0,Bryan Singer,104,Adventure|Action|Science Fiction,6.6,2000
22000000,13555988,The Little Vampire,0,Uli Edel,95,Horror|Family|Foreign,6.4,2000
8000000,8279017,Shadow of the Vampire,0,E. Elias Merhige,92,Drama|Horror,5.9,2000
76000000,35134820,The Adventures of Rocky & Bullwinkle,0,Des McAnuff,88,Adventure|Animation|Action|Comedy|Family,4.0,2000
7000000,3728888,The Big Kahuna,0,John Swanbeck,90,Comedy|Drama,6.5,2000
40000000,36037909,Hanging Up,0,Diane Keaton,94,Comedy|Drama,5.2,2000
15000000,5217498,The In Crowd,1,Mary Lambert,105,Thriller,5.2,2000
28000000,32768670,Blade Runner,1,Ridley Scott,117,Science Fiction|Drama|Thriller,7.7,1982
10500000,792910554,E.T. the Extra-Terrestrial,1,Steven Spielberg,115,Science Fiction|Adventure|Family|Fantasy,7.2,1982
10000000,13782838,The Thing,1,John Carpenter,109,Horror|Science Fiction|Mystery|Thriller,7.5,1982
15000000,125212904,First Blood,0,Ted Kotcheff,93,Action|Adventure|Thriller|War,7.0,1982
17000000,33000000,Tron,0,Steven Lisberger,96,Science Fiction|Action|Adventure,6.6,1982
17000000,124000000,Rocky III,0,Sylvester Stallone,99,Drama,6.5,1982
10700000,122200000,Poltergeist,0,Tobe Hooper,114,Horror,6.8,1982
20000000,68851475,Conan the Barbarian,0,John Milius,129,Adventure|Fantasy|Action,6.5,1982
1000000,78868508,48 Hrs.,0,Walter Hill,96,Thriller|Action|Comedy|Crime|Drama,6.1,1982
12000000,96800000,Star Trek II: The Wrath of Khan,0,Nicholas Meyer,113,Science Fiction|Action|Adventure|Drama|Thriller,7.0,1982
4500000,27092880,Fast Times at Ridgemont High,0,Amy Heckerling,90,Comedy,6.9,1982
15000000,40577001,The Dark Crystal,0,Jim Henson|Frank Oz,93,Fantasy,7.3,1982
22000000,77737889,Gandhi,0,Richard Attenborough,191,Drama|History,7.1,1982
21000000,177200000,Tootsie,0,Sydney Pollack,116,Comedy|Romance,6.7,1982
7000000,14665733,The Secret of NIMH,0,Don Bluth,82,Fantasy|Animation|Drama|Family,7.3,1982
12000000,30036000,Sophie's Choice,0,Alan J. Pakula,151,Drama|Romance,7.1,1982
13200000,15171476,Grease 2,0,Patricia Birch,115,Comedy|Drama|Family|Music|Romance,5.3,1982
8000000,21028755,Creepshow,0,George A. Romero,120,Horror|Comedy|Fantasy,6.7,1982
50000000,57059003,Annie,0,John Huston,127,Comedy|Drama|Family|Music,6.2,1982
6000000,10278575,The Year of Living Dangerously,0,Peter Weir,115,War|Drama|Romance,6.7,1982
4000000,36690067,Friday the 13th Part III,0,Steve Miner,95,Horror|Thriller,5.7,1982
2500000,14400000,Halloween III: Season of the Witch,0,Tommy Lee Wallace,96,Horror|Mystery|Science Fiction,4.7,1982
16000000,53977250,The Verdict,0,Sidney Lumet,129,Drama,7.0,1982
18000000,70687344,Firefox,0,Clint Eastwood,136,Science Fiction|Action|Adventure|Thriller,5.1,1982
2,16,Death Wish 2,0,Michael Winner,88,Action|Crime|Thriller,5.6,1982
3500000,20659423,The Man from Snowy River,0,George T. Miller,104,Drama|Action|Western|Romance,6.2,1982
60000000,264118201,The Truman Show,0,Peter Weir,103,Comedy|Drama,7.6,1998
140000000,553799566,Armageddon,0,Michael Bay,151,Action|Thriller|Science Fiction|Adventure,6.4,1998
90000000,304320254,Mulan,0,Tony Bancroft|Barry Cook,88,Animation|Family|Adventure,7.3,1998
45000000,131183530,Blade,1,Stephen Norrington,120,Horror|Action,6.3,1998
15000000,27739163,The Big Lebowski,1,Joel Coen,117,Comedy|Crime,7.6,1998
70000000,481840909,Saving Private Ryan,0,Steven Spielberg,169,Drama|History|War,7.7,1998
33000000,244386864,Rush Hour,0,Brett Ratner,98,Action|Comedy|Crime|Thriller,6.8,1998
120000000,363398565,A Bug's Life,1,John Lasseter|Andrew Stanton,95,Family|Animation,6.6,1998
70000000,218613188,The Prince of Egypt,0,Brenda Chapman|Steve Hickner|Simon Wells,99,Adventure|Animation|Drama|Family|Music,6.7,1998
60000000,171757863,Antz,0,Eric Darnell|Tim Johnson,83,Adventure|Animation|Comedy|Family,6.0,1998
55000000,41610884,Ronin,0,John Frankenheimer,122,Action|Thriller|Crime|Adventure,6.6,1998
27000000,27200316,Dark City,0,Alex Proyas,100,Mystery|Science Fiction,7.0,1998
20000000,67200000,Wild Things,0,John McNaughton,108,Crime|Drama|Mystery,6.1,1998
23000000,369884651,There's Something About Mary,1,Bobby Farrelly|Peter Farrelly,119,Romance|Comedy,6.5,1998
66000000,189198313,The X Files,0,Rob Bowman,121,Mystery|Science Fiction|Thriller,6.3,1998
20000000,23875127,American History X,1,Tony Kaye,119,Drama,8.0,1998
85000000,71485043,What Dreams May Come,0,Vincent Ward,113,Drama|Fantasy|Romance,6.7,1998
90000000,250649836,Enemy of the State,0,Tony Scott,132,Action|Drama|Thriller,6.5,1998
75000000,140464664,Deep Impact,0,Mimi Leder,120,Action|Adventure|Drama|Romance|Science Fiction,5.6,1998
80000000,136159423,Lost in Space,0,Stephen Hopkins,130,Adventure|Family|Science Fiction,4.9,1998
50000000,44547681,The Negotiator,0,F. Gary Gray,140,Action|Adventure|Crime|Drama|Mystery,6.7,1998
90000000,142940100,Meet Joe Black,1,Martin Brest,178,Fantasy|Drama|Mystery,6.8,1998
140000000,285444603,Lethal Weapon 4,0,Richard Donner,127,Action|Adventure|Comedy|Crime|Drama,6.1,1998
65000000,40002112,I Still Know What You Did Last Summer,0,Danny Cannon,100,Horror|Mystery|Thriller,4.9,1998
130000000,379014294,Godzilla,0,Roland Emmerich,139,Science Fiction|Action|Thriller,5.1,1998
75000000,46683377,Practical Magic,0,Griffin Dunne,104,Drama|Fantasy|Comedy,6.2,1998
75000000,13100000,Sphere,1,Barry Levinson,134,Science Fiction,5.6,1998
70000000,164000000,Six Days Seven Nights,0,Ivan Reitman,98,Action|Adventure|Comedy|Romance,5.6,1998
18500000,10680275,Fear and Loathing in Las Vegas,0,Terry Gilliam,118,Adventure|Drama|Comedy,7.1,1998
25000000,289317794,Shakespeare in Love,0,John Madden,122,History,6.7,1998
95000000,250288523,The Mask of Zorro,0,Martin Campbell,136,Adventure|Comedy|Western|Romance|Thriller,6.1,1998
23000000,185991646,The Waterboy,0,Frank Coraci,90,Comedy,5.8,1998
60000000,128038368,A Perfect Murder,0,Andrew Davis,107,Crime|Thriller|Drama,6.3,1998
60000,3221152,Pi,1,Darren Aronofsky,84,Mystery|Drama|Thriller,6.9,1998
55000000,198685114,City of Angels,0,Brad Silberling,114,Drama|Fantasy|Romance,6.4,1998
52000000,98126565,The Thin Red Line,0,Terrence Malick,170,Drama|History|War,6.8,1998
40000000,54682547,Small Soldiers,0,Joe Dante,110,Comedy|Adventure|Fantasy|Science Fiction|Action,6.1,1998
71000000,294456605,Doctor Dolittle,0,Betty Thomas,85,Comedy|Family|Fantasy,5.3,1998
70000000,118000000,Star Trek: Insurrection,0,Jonathan Frakes,103,Science Fiction|Action|Adventure|Thriller,6.2,1998
65000000,250821495,You've Got Mail,1,Nora Ephron,119,Comedy|Romance,6.2,1998
60000000,102367405,U.S. Marshals,0,Stuart Baird,131,Thriller|Crime|Action,6.1,1998
30000000,82150642,Elizabeth,0,Shekhar Kapur,124,Drama|History,6.8,1998
48000000,77745568,Out of Sight,0,Steven Soderbergh,123,Romance|Comedy|Crime,6.3,1998
18000000,123306987,The Wedding Singer,0,Frank Coraci,95,Romance|Comedy,6.4,1998
26000000,65705772,EverAfter,0,Andy Tennant,121,Drama|Romance|Comedy,6.8,1998
50000000,202292902,Patch Adams,0,Tom Shadyac,115,Comedy|Drama,6.9,1998
14000000,72527595,Urban Legend,0,Jamie Blanks,99,Horror|Thriller,5.4,1998
12000000,22921898,Rounders,0,John Dahl,121,Drama|Crime,6.6,1998
15000000,17507368,Disturbing Behavior,0,David Nutter,82,Horror|Thriller|Science Fiction,5.6,1998
90000000,69131860,Babe: Pig in the City,0,George Miller,92,Adventure|Comedy|Drama|Family|Fantasy,5.1,1998
1350000,3897569,"Lock, Stock and Two Smoking Barrels",1,Guy Ritchie,105,Comedy|Crime,7.3,1998
17000000,30331165,A Night at the Roxbury,0,John Fortenberry,81,Comedy,6.2,1998
60000000,186883563,The Horse Whisperer,0,Robert Redford,170,Drama|Romance,7.0,1998
25000000,50671850,Bride of Chucky,0,Ronny Yu,89,Comedy|Horror,5.4,1998
13000000,16757163,54,0,Mark Christopher,93,Music|Drama,5.5,1998
25000000,55494066,Great Expectations,0,Alfonso CuarÃ³n,111,Comedy|Drama|Romance,6.5,1998
70000000,116672912,The Siege,0,Edward Zwick,116,Drama|Action|Thriller|Crime,6.0,1998
73000000,103891409,Snake Eyes,0,Brian De Palma,98,Crime|Mystery,5.6,1998
6000000,58000000,Sliding Doors,0,Peter Howitt,99,Comedy|Drama|Fantasy|Romance,6.4,1998
60000000,48522832,The Avengers,0,Jeremiah S. Chechik,89,Thriller,4.6,1998
20000000,18253415,Simon Birch,0,Mark Steven Johnson,114,Comedy|Drama|Family,6.9,1998
13000000,27007143,The Big Hit,0,Kirk Wong,91,Action|Adventure|Comedy|Thriller,6.1,1998
28000000,14051384,Blues Brothers 2000,0,John Landis,123,Music|Action|Comedy|Crime,5.6,1998
25000000,21567853,He Got Game,0,Spike Lee,136,Drama,6.6,1998
70000000,19870567,Hard Rain,0,Mikael Salomon,97,Thriller,5.4,1998
70000000,56702901,A Civil Action,0,Steven Zaillian,115,Drama,6.0,1998
3000000,2807390,Happiness,0,Todd Solondz,139,Comedy|Drama,6.9,1998
30000000,19204929,The Replacement Killers,0,Antoine Fuqua,87,Drama|Action|Crime|Thriller,6.2,1998
15000000,40283321,The Faculty,0,Robert Rodriguez,104,Horror|Mystery|Science Fiction,6.1,1998
20000000,3970078,Playing by Heart,0,Willard Carroll,121,Comedy|Drama|Romance,6.7,1998
10000000,25605015,Can't Hardly Wait,0,Harry Elfont|Deborah Kaplan,100,Comedy|Drama|Romance,6.2,1998
17000000,55041738,Halloween: H20,0,Steve Miner,86,Horror|Thriller,5.7,1998
